"","avg_2018","avg_2019","bar_name","municipal","avg_2018_percent","avg_2019_percent"
"3982",7,4.7,"Bus 2165 Dorchester Ave","Boston",0,0
"3983",8.3,10.4,"Bus River St opp Fremont St","Boston",0,0
"3984",358.3,348.1,"Bus Massachusetts Ave @ Washington St","Boston",0,0
"3985",24.4,21.2,"Bus Washington St @ Durnell Ave","Boston",0,0
"3986",16.2,22.1,"Bus Washington St opp W Boundary Rd","Boston",0,0
"3987",5.2,4.4,"Bus Washington St @ Sumner St","Dedham",0,0
"3988",26.9,25.7,"Bus Washington St opp Heron St","Boston",0,0
"3989",86.8,87,"Bus Washington St @ Rosecliff St","Boston",0,0
"3990",1.3,1.5,"Bus Centre St @ Grove St","Boston",0,0
"3991",7.9,5.4,"Bus Centre St @ Grove St","Boston",0,0
"3992",63.2,82,"Bus Spring St @ Cass St","Boston",0,0
"3993",30,30.4,"Bus Veterans Hospital West Roxbury","Boston",0,0
"3994",21.3,16.8,"Bus Charles Park Rd @ VFW Pkwy","Boston",0,0
"3995",4,0.7,"Bus 5 Charles Park Rd","Boston",0,0
"3996",195.4,223.1,"Bus Dedham Mall @ Stop & Shop","Dedham",0,0
"3997",15,14.8,"Bus Cummins Hwy @ Wood Ave","Boston",0,0
"3998",2,0.6,"Bus Guest St @ New Balance Way","Boston",0,0
"3999",1.8,24.5,"Bus Arthur St @ Hichborn St - Stop & Shop","Boston",0,0
"4000",285,280.4,"Bus Centre St @ Roseway St","Boston",0,0
"4001",59.9,70.6,"Bus Malcolm X Blvd @ Madison Park HS","Boston",0,0
"4002",310.9,366,"Bus Malcolm X Blvd @ O'Bryant HS","Boston",0,0
"4003",30.8,29,"Bus Harrison Ave @ E Brookline St","Boston",0,0
"4004",155.2,140.3,"Bus Centre St @ Burroughs St","Boston",0,0
"4005",75.8,77.8,"Bus Washington St @ School St","Boston",0,0
"4006",36.7,35.4,"Bus A St @ Necco St","Boston",0,0
"4007",25.1,22.9,"Bus Tremont St @ Lenox St","Boston",0,0
"4008",22.2,39.9,"Bus South Bay Mall @ Target","Boston",0,0
"4009",111.6,171.8,"Bus South Bay Mall opp Bed Bath & Beyond","Boston",0,0
"4010",1413.3,1417.2,"Bus Malcolm X Blvd @ King St","Boston",0.1,0.2
"4011",68,89.7,"Bus Malcolm X Blvd @ Shawmut Ave","Boston",0,0
"4012",188.1,186.5,"Bus Harvard St @ Verndale St","Brookline",0,0
"4013",3.4,4.5,"Bus W Second St opp W Third St","Boston",0,0
"4014",322.6,367.2,"Bus Malcolm X Blvd opp O'Bryant HS","Boston",0,0
"4015",16.4,17.6,"Bus Dartmouth St @ Back Bay Sta","Boston",0,0
"4016",368.7,373.9,"Bus Huntington Ave @ Belvidere St","Boston",0,0
"4017",19.1,14.8,"Bus Dalton St @ Belvidere St","Boston",0,0
"4018",9.2,10.2,"Bus Boylston St @ Massachusetts Ave","Boston",0,0
"4019",43.8,40.9,"Bus Cambridge St @ Max Ave","Cambridge",0,0
"4020",179.3,190.6,"Bus Columbus Ave @ Walnut Ave","Boston",0,0
"4021",11.6,13.4,"Bus A St @ Mt Washington Ave","Boston",0,0
"4022",135.9,145.7,"Bus Herald St @ Harrison Ave","Boston",0,0
"4023",237.7,260.4,"Bus Dudley St @ Uphams Corner Station","Boston",0,0
"4024",44.3,46.6,"Bus Dudley St @ Virginia St","Boston",0,0
"4025",22.2,25.3,"Bus Bowdoin opp Mt Ida","Boston",0,0
"4026",32.1,34.2,"Bus Morton St @ Arborway","Boston",0,0
"4027",4.4,4.2,"Bus Lee St @ Boylston St","Brookline",0,0
"4028",5.2,5.5,"Bus Circuit Dr @ Glen Ln","Boston",0,0
"4029",5.1,2.9,"Bus Ruggles St @ Cabot St","Boston",0,0
"4030",5.1,9.6,"Bus Ruggles St opp Kerr Way","Boston",0,0
"4031",8.1,10,"Bus W Boundary Rd @ Washington St","Boston",0,0
"4032",14.2,19.1,"Bus Georgetowne Dr @ Georgetowne Pl","Boston",0,0
"4033",0.5,1.2,"Bus Burlington Mall Rd opp NE Executive Pk","Burlington",0,0
"4034",39.3,47,"Bus S Bedford St @ Wayside Rd","Burlington",0,0
"4035",300.7,307.1,"Bus Blue Hill Ave @ Morton St","Boston",0,0
"4036",17.3,15.2,"Bus Blue Hill Ave opp Babson St","Boston",0,0
"4037",15.5,15.8,"Bus Ames St @ Franklin Field","Boston",0,0
"4038",8.2,7.2,"Bus Ames St @ Westview St","Boston",0,0
"4039",57.7,55.4,"Bus Vassar St @ Massachusetts Ave","Cambridge",0,0
"4040",315.7,424.5,"Bus Ave Louis Pasteur @ Longwood Ave","Boston",0,0
"4041",276.7,307,"Bus Ave Louis Pasteur @ The Fenway","Boston",0,0
"4042",4.2,5.9,"Bus Harrison Ave @ Melnea Cass Blvd","Boston",0,0
"4043",44.4,48,"Bus Ave Louis Pasteur @ The Fenway","Boston",0,0
"4044",121.3,162.3,"Bus Ave Louis Pasteur @ Longwood Ave","Boston",0,0
"4045",413.8,474.2,"Bus Longwood Ave @ Binney St","Boston",0,0.1
"4046",20.1,23.6,"Bus Mountfort St @ Carlton St","Brookline",0,0
"4047",2.4,1.4,"Bus Chestnut Hill Ave opp Buckminster Rd","Brookline",0,0
"4048",1.2,0.6,"Bus 145 Grove St opp Bellingham Rd","Brookline",0,0
"4049",10.7,10.7,"Bus Grove St @ South St","Brookline",0,0
"4050",9.2,10.9,"Bus Corey St @ LaGrange St","Boston",0,0
"4051",3.2,1.8,"Bus Chestnut Hill Ave @ Ackers Ave","Brookline",0,0
"4052",19.9,18.5,"Bus Chestnut St opp Oak St","Needham",0,0
"4053",6,5.6,"Bus Robert St @ Belgrade Ave","Boston",0,0
"4054",11.7,14.3,"Bus 5 Walter St opp Hewlett St","Boston",0,0
"4055",130.9,182.3,"Bus Pearl St @ Congress St","Boston",0,0
"4056",0.1,0,"Bus Chestnut Hill Ave @ Buckminster Rd","Brookline",0,0
"4057",94.8,72.8,"Bus Centre St @ Eliot St","Boston",0,0
"4058",0.8,21.9,"Bus Arthur St @ Hichborn St - Stop & Shop","Boston",0,0
"4059",0.3,0.3,"Bus Guest St opp New Balance Way","Boston",0,0
"4060",0.4,0,"Bus Huron Ave opp Fountain Terr","Cambridge",0,0
"4061",0.5,0.1,"Bus Fresh Pond Golf Course","Cambridge",0,0
"4062",59.7,64.9,"Bus 700 Huron Ave","Cambridge",0,0
"4063",58.2,146.1,"Bus Ames St @ Broadway","Cambridge",0,0
"4064",159.9,157.8,"Bus Massachusetts Ave @ Upland Rd","Cambridge",0,0
"4065",1.4,1,"Bus Park Ave @ Oakland Ave","Arlington",0,0
"4066",1.3,0,"Bus Lake St @ Pleasant St","Belmont",0,0
"4067",4.5,2.2,"Bus Park Ave @ Park Circle","Arlington",0,0
"4068",47.8,54.5,"Bus Winthrop St @ Orchard St","Medford",0,0
"4069",0.1,0.3,"Bus Wadsworth Rd @ Appleton St","Arlington",0,0
"4070",12.7,16.1,"Bus Appleton St @ Virginia Rd","Arlington",0,0
"4071",25.1,18.8,"Bus Somerville Ave @ Merriam St","Somerville",0,0
"4072",334.2,4.3,"Bus Waterhouse St @ Massachusetts Ave","Cambridge",0,0
"4073",56.1,61.4,"Bus Somerville Ave @ Church St","Somerville",0,0
"4074",76.4,78.3,"Bus Somerville Ave @ School St","Somerville",0,0
"4075",11.5,10.4,"Bus Washington St opp Harris St","Dedham",0,0
"4076",17.9,18.1,"Bus Broadway opp Clarendon Hill Busway","Somerville",0,0
"4077",1.6,1.9,"Bus Broadway @ Sunnyside Ave","Arlington",0,0
"4078",1.4,3.2,"Bus Broadway @ Silk St","Arlington",0,0
"4079",2.3,3.4,"Bus Broadway opp Cleveland St","Arlington",0,0
"4080",6.6,7.7,"Bus Broadway @ N Union St","Arlington",0,0
"4081",1.3,1.4,"Bus Broadway opp Harlow St","Arlington",0,0
"4082",1.3,0.6,"Bus Broadway @ Tufts St","Arlington",0,0
"4083",0.1,0.1,"Bus Broadway @ Allen St","Arlington",0,0
"4084",133.1,149,"Bus Broadway @ Massachusetts Ave","Arlington",0,0
"4085",47.8,53,"Bus Broadway @ Allen St","Arlington",0,0
"4086",42.4,46.2,"Bus Broadway @ Tufts St","Arlington",0,0
"4087",42.8,50.4,"Bus Broadway @ Harlow St","Arlington",0,0
"4088",69.1,70.8,"Bus Broadway @ Oxford St","Arlington",0,0
"4089",68.3,70.7,"Bus Broadway @ Cleveland St","Arlington",0,0
"4090",9.4,10,"Bus Broadway opp Silk St","Arlington",0,0
"4091",10,10.8,"Bus Broadway opp Sunnyside Ave","Arlington",0,0
"4092",148.2,126.9,"Bus Washington St @ Myrtle St - Cobble Hill Apt","Somerville",0,0
"4093",22.4,15.6,"Bus West St @ Lodge Hill Rd","Boston",0,0
"4094",0.6,1.2,"Bus West St opp Lodge Hill Rd","Boston",0,0
"4095",27.3,15.7,"Bus Main St opp Schraffts Bldg","Boston",0,0
"4096",30.7,37.7,"Bus Main St @ Union St","Boston",0,0
"4097",5,3.1,"Bus Chelsea St opp Constitution Rd","Boston",0,0
"4098",73.6,56.3,"Bus Chelsea St @ Warren St","Boston",0,0
"4099",25.6,29.9,"Bus Chelsea St @ Warren St","Boston",0,0
"4100",32.1,38.5,"Bus Chelsea St @ Fifth St","Boston",0,0
"4101",51,38.1,"Bus Vine St @ Bunker Hill St","Boston",0,0
"4102",7.4,14.6,"Bus Thirteenth St @ Second Ave","Boston",0,0
"4103",4.3,4.4,"Bus First Ave @ Ninth St","Boston",0,0
"4104",10.7,11.7,"Bus First Ave @ Fifth St","Boston",0,0
"4105",10.2,9.4,"Bus Chelsea St @ Constitution Rd","Boston",0,0
"4106",6.2,14.9,"Bus First Ave @ Terry Ring","Boston",0,0
"4107",4.5,20.7,"Bus First Ave @ Ninth St","Boston",0,0
"4108",24.8,31.8,"Bus Thirteenth St @ Fifth Ave","Boston",0,0
"4109",4.4,1.8,"Bus Bunker Hill St @ Baldwin St","Boston",0,0
"4110",0,4.9,"Bus Mystic Ave @ Main St","Medford",0,0
"4111",20.6,19.1,"Bus Pearl St @ High St","Boston",0,0
"4112",31.9,30.6,"Bus Columbia Rd @ Bird St","Boston",0,0
"4113",1.3,1.3,"Bus Boston St @ Fr Songin Way","Boston",0,0
"4114",0.3,0.6,"Bus Adams St @ Grenwold Rd","Quincy",0,0
"4115",7.9,6.3,"Bus Dewar St @ Dorchester Ave","Boston",0,0
"4116",12.3,10.9,"Bus Newland St @ Huckins Ave","Quincy",0,0
"4117",32,85.9,"Bus Sea St @ Moffat Rd","Quincy",0,0
"4118",70.8,75.9,"Bus Townsend St @ Warren St","Boston",0,0
"4119",11.7,10.7,"Bus Bryant Ave @ Upton St","Quincy",0,0
"4120",0.7,0.5,"Bus Quarry St @ Common St","Quincy",0,0
"4121",3.2,1.3,"Bus Opp 254 Quarry St","Quincy",0,0
"4122",2.8,1.2,"Bus Opp 150 Quarry St","Quincy",0,0
"4123",2.4,1.5,"Bus Granite St @ Packards Lane","Quincy",0,0
"4124",19.6,16.5,"Bus 125 Granite St","Quincy",0,0
"4125",63.3,82.9,"Bus Tremont St @ Tobin Community Center","Boston",0,0
"4126",13.5,16.7,"Bus Washington St @ School St","Dedham",0,0
"4127",15.4,14.5,"Bus Pleasant St opp Shawmut St","Weymouth",0,0
"4128",0.2,0.6,"Bus Washington St opp Avalon Dr","Weymouth",0,0
"4129",0.1,1.2,"Bus 563 Washington St","Weymouth",0,0
"4130",0.5,0.8,"Bus Washington St opp West Lake Dr","Weymouth",0,0
"4131",2.7,2,"Bus Washington St @ Winter Ct","Weymouth",0,0
"4132",4.6,4.2,"Bus Middle St @ Winter St","Weymouth",0,0
"4133",0.3,0.1,"Bus Middle St @ Circuit Ave","Weymouth",0,0
"4134",2.3,1.9,"Bus Middle St @ Tara Dr","Weymouth",0,0
"4135",0.7,0.3,"Bus Middle St opp Mediterranean Dr","Weymouth",0,0
"4136",1.1,1.4,"Bus 561 Main St","Weymouth",0,0
"4137",0,0.1,"Bus Opp 650 Main St","Weymouth",0,0
"4138",0.1,0.7,"Bus Main St @ Adams Place","Weymouth",0,0
"4139",0.4,1.8,"Bus Opp 85 Columbian St","Weymouth",0,0
"4140",26,23.4,"Bus Opp 41 Columbian St","Weymouth",0,0
"4141",35,41.3,"Bus Pleasant St @ Main St","Weymouth",0,0
"4142",5.9,7.8,"Bus Opp 861 Main St","Weymouth",0,0
"4143",1.8,2.7,"Bus 780 Main St","Weymouth",0,0
"4144",3,4.5,"Bus 650 Main St","Weymouth",0,0
"4145",4.9,3.5,"Bus Opp 561 Main St","Weymouth",0,0
"4146",19.7,20.9,"Bus Middle St @ Mediterranean Dr","Weymouth",0,0
"4147",8.2,12.9,"Bus Middle St @ Dixon St","Weymouth",0,0
"4148",1.3,1.4,"Bus Middle St opp Circuit Ave","Weymouth",0,0
"4149",18.2,19.4,"Bus Middle St opp Winter St","Weymouth",0,0
"4150",29.3,22.7,"Bus Washington St opp Winter Ct","Weymouth",0,0
"4151",0.6,4.3,"Bus Washington St @ West Lake Dr","Weymouth",0,0
"4152",5.9,5.9,"Bus 564 Washington St","Weymouth",0,0
"4153",7.1,5,"Bus Washington St @ Avalon Dr","Weymouth",0,0
"4154",4.3,3.4,"Bus Washington St @ Main St","Weymouth",0,0
"4155",61.7,53.9,"Bus Pleasant St @ Colonels Dr","Weymouth",0,0
"4156",6.9,5,"Bus Pleasant St @ Sanderson Ave","Weymouth",0,0
"4157",1.5,0.5,"Bus Pleasant St opp Granite Post Lane","Weymouth",0,0
"4158",1.5,1.8,"Bus Pleasant St @ Lorraine St","Weymouth",0,0
"4159",0.4,2,"Bus Pleasant St opp Lambert Ave","Weymouth",0,0
"4160",3.5,4.8,"Bus Pleasant St @ Raymond St","Weymouth",0,0
"4161",0.4,0.8,"Bus Pleasant St @ Riley Ave","Weymouth",0,0
"4162",0,0,"Bus Pleasant St @ Lambert Ave","Weymouth",0,0
"4163",1.1,0.3,"Bus Pleasant St @ Village Rd","Weymouth",0,0
"4164",0,0,"Bus Pleasant St @ Granite Post Lane","Weymouth",0,0
"4165",1.4,1.4,"Bus Pleasant St opp Sanderson Ave","Weymouth",0,0
"4166",5,3.6,"Bus Mutton Lane @ Old Stone Way","Weymouth",0,0
"4167",11.5,9.4,"Bus 100 Mutton Lane","Weymouth",0,0
"4168",0.8,0.3,"Bus 1197 Washington St","Weymouth",0,0
"4169",11.4,9.2,"Bus 851 Pleasant St","Weymouth",0,0
"4170",3.8,2.3,"Bus Franklin St @ Guild St","Quincy",0,0
"4171",0.4,1.4,"Bus Franklin St opp Summer St","Braintree",0,0
"4172",36.7,25.8,"Bus Cambridge St @ Fayette St","Cambridge",0,0
"4173",0,0.1,"Bus 88 North St","Randolph",0,0
"4174",17.7,13.9,"Bus Central Ave @ Central Ave Station","Milton",0,0
"4175",0,0,"Bus S Main St opp Woodlawn Rd","Randolph",0,0
"4176",21.9,23.4,"Bus Main St @ Demarco Park","Avon",0,0
"4177",4.6,3.9,"Bus Pearl St @ Hancock St","Braintree",0,0
"4178",5.1,6.3,"Bus Pearl St @ Ivory Plaza","Braintree",0,0
"4179",7,6.3,"Bus Adams St @ Whitwell St","Quincy",0,0
"4180",0,0,"Bus Edge Hill Rd @ Hollis St","Milton",0,0
"4181",7.4,4,"Bus Common St @ Hilltop St","Quincy",0,0
"4182",61.6,46.2,"Bus Highland Ave @ Salem Hospital","Salem",0,0
"4183",47.9,43.8,"Bus Highland Ave @ Hawthorne Sq","Salem",0,0
"4184",16.4,19.3,"Bus Highland Ave @ Walmart","Salem",0,0
"4185",2.8,2.5,"Bus Highland Ave opp Olde Village Dr","Salem",0,0
"4186",23.5,25.5,"Bus Highland Ave @ Hawthorne Sq","Salem",0,0
"4187",0.3,1.3,"Bus Highland Ave @ Willson St","Salem",0,0
"4188",5.9,6.3,"Bus Highland Ave opp Proctor St","Salem",0,0
"4189",0.8,0.5,"Bus 10 Centennial Drive - Boston Children's @ Peabody","Peabody",0,0
"4190",0,0,"Bus Margin St @ N Shore Ave","Peabody",0,0
"4191",0,0,"Bus Water St opp Appleton St","Danvers",0,0
"4192",2.1,1.3,"Bus Opp 450 Washington St","Dedham",0,0
"4193",6.9,6.2,"Bus American Legion Hwy @ Beach St - Bell Circle","Revere",0,0
"4194",48,60.3,"Bus Bowdoin St @ Adams St","Boston",0,0
"4195",0,0,"Bus Humphrey St @ Alden Rd","Swampscott",0,0
"4196",180.7,183.5,"Bus Dudley St opp Howard Ave","Boston",0,0
"4197",8.3,5.9,"Bus Elm St @ Mugford St","Marblehead",0,0
"4198",1.3,2.5,"Bus Humphrey St @ Winthrop Ave","Marblehead",0,0
"4199",0,0,"Bus Salem St @ Tedesco Golf Course","Swampscott",0,0
"4200",4.7,3,"Bus opp 331 Paradise Rd","Swampscott",0,0
"4201",1,0.9,"Bus Washington St @ Blaney Ave","Peabody",0,0
"4202",5.4,5.6,"Bus Washington St @ Lincoln Pl","Peabody",0,0
"4203",7.9,8,"Bus Washington St opp Dustin St","Peabody",0,0
"4204",61.2,55.5,"Bus High St @ Bradlee Rd","Medford",0,0
"4205",2,1.9,"Bus George St @ Burget Ave","Medford",0,0
"4206",3.8,3.7,"Bus Spruce St @ Second St","Chelsea",0,0
"4207",1.5,1.1,"Bus Spruce St @ Williams St","Chelsea",0,0
"4208",16.5,17.3,"Bus Captains Row @ Commandants Way","Chelsea",0,0
"4209",5.6,4.9,"Bus 150 Captains Row","Chelsea",0,0
"4210",1.9,2.5,"Bus Captains Row @ Boatswains Way","Chelsea",0,0
"4211",31.3,23.8,"Bus 5 Admiral's Way","Chelsea",0,0
"4212",4.1,3.7,"Bus Commandants Way @ Williams St","Chelsea",0,0
"4213",9.2,9.6,"Bus 45 Spruce St","Chelsea",0,0
"4214",11.2,2.2,"Bus 100 Everett Ave","Chelsea",0,0
"4215",20.1,23,"Bus 3 Woodland Rd","Stoneham",0,0
"4216",24.8,24.4,"Bus Highland Ave @ Sturges St","Medford",0,0
"4217",19.1,14.8,"Bus Highland Ave @ Waddell St","Medford",0,0
"4218",4,5.6,"Bus Harrison Ave opp East Springfield St","Boston",0,0
"4219",254.8,290.7,"Bus Washington St @ Herald St","Boston",0,0
"4220",71.4,80.7,"Bus St Peters Sq @ Church","Boston",0,0
"4221",195.4,192.2,"Bus Washington St @ Worcester St","Boston",0,0
"4222",0.1,0.2,"Bus Preble St @ Rogers St","Boston",0,0
"4223",46.9,44.9,"Bus Centre @ Colbert St","Boston",0,0
"4224",41.9,45.9,"Bus Washington St @ Rockvale Circle","Boston",0,0
"4225",24.4,21.9,"Bus Washington St @ Sylvia St","Boston",0,0
"4226",0.9,0.5,"Bus Centre St @ Louders Ln","Boston",0,0
"4227",8.2,5.7,"Bus High St @ Cypress St","Brookline",0,0
"4228",3.1,3.1,"Bus Boylston St @ Timon Ave","Brookline",0,0
"4229",42.6,32.2,"Bus Centre St @ Jackson St","Malden",0,0
"4230",26.5,23.8,"Bus 19 Ferry St","Everett",0,0
"4231",0.2,0.3,"Bus 525 Washington St opp Marion St","Dedham",0,0
"4232",7.1,4.8,"Bus Everett Ave @ Revere Beach Pkwy","Everett",0,0
"4233",1.2,2,"Bus Everett Ave @ Revere Beach Pkwy","Everett",0,0
"4234",1.4,6.1,"Bus Summit Ave @ Lafayette Ave","Chelsea",0,0
"4235",33.9,39.6,"Bus Summit Ave @ Chelsea Soldiers Home","Chelsea",0,0
"4236",1.9,2.4,"Bus Hillside Ave @ Crest Ave","Chelsea",0,0
"4237",91.3,84.3,"Bus Blue Hill Ave @ Devon St","Boston",0,0
"4238",129.2,121.5,"Bus Blue Hill Ave @ Lawrence Ave","Boston",0,0
"4239",73,83.6,"Bus opp 1456 North Shore Rd","Revere",0,0
"4240",14.4,16.5,"Bus Beach St @ Cary Ave","Revere",0,0
"4241",7,8.2,"Bus Tomasello Way","Revere",0,0
"4242",15.1,15.2,"Bus Blue Hill Ave @ Maywood St","Boston",0,0
"4243",4.8,5.5,"Bus 267 Cooledge St","Revere",0,0
"4244",0.9,1.9,"Bus Sumner St @ Orleans St","Boston",0,0
"4245",0.5,0,"Bus Grove St @ Walnut St","Melrose",0,0
"4246",3.1,2.7,"Bus Washington St opp Brazil St","Melrose",0,0
"4247",4.9,3.2,"Bus Pleasant St opp Converse Ln","Melrose",0,0
"4248",0.8,0.7,"Bus Pleasant St opp Gould St","Melrose",0,0
"4249",1.1,0.8,"Bus Pleasant St opp Everett St","Melrose",0,0
"4250",3.1,3.4,"Bus Wyoming Ave @ Cottage St","Melrose",0,0
"4251",2.4,0.5,"Bus Wyoming Ave @ Cleveland St","Melrose",0,0
"4252",2.1,0.2,"Bus Wyoming Ave @ Whittier St","Melrose",0,0
"4253",0.4,0.8,"Bus Wyoming Ave @ Ravine Terr","Melrose",0,0
"4254",0.8,1.2,"Bus Wyoming Ave @ Fellsway E","Stoneham",0,0
"4255",1.3,1.6,"Bus Main St @ South St","Stoneham",0,0
"4256",0.8,0.1,"Bus 550 Main St","Stoneham",0,0
"4257",1.5,0.5,"Bus Main St @ Summer St","Stoneham",0,0
"4258",1,0.7,"Bus Main St @ Hancock St","Stoneham",0,0
"4259",3.5,1.8,"Bus Main St opp Maple St","Stoneham",0,0
"4260",0.6,1.3,"Bus Main St @ William St","Stoneham",0,0
"4261",0.5,0.6,"Bus Main St @ Elm St","Stoneham",0,0
"4262",0,0,"Bus Redstone Shopping Center","Stoneham",0,0
"4263",23.2,23.7,"Bus 159 Main St opp Collincote St","Stoneham",0,0
"4264",49.7,31.5,"Bus Main St opp Common St","Stoneham",0,0
"4265",30.8,33.3,"Bus Main St @ Summer St","Stoneham",0,0
"4266",14.2,11.5,"Bus Main St @ Graystone Rd","Stoneham",0,0
"4267",22,15.6,"Bus Wyoming Ave @ Fellsway E","Stoneham",0,0
"4268",11.6,10.4,"Bus Wyoming Ave @ Ravine Rd","Melrose",0,0
"4269",15.6,11.2,"Bus Wyoming Ave @ Melbourne Ave","Melrose",0,0
"4270",0,0.1,"Bus Loring Ave @ Station Rd","Salem",0,0
"4271",23.1,20.6,"Bus 1000 Loring Ave","Salem",0,0
"4272",1.8,0.5,"Bus Essex St @ Jackson Pk","Swampscott",0,0
"4273",2.9,3.6,"Bus Essex St opp Burrill St","Swampscott",0,0
"4274",3.5,6.6,"Bus Opp 1000 Loring Ave","Salem",0,0
"4275",7.7,12.3,"Bus Loring Ave @ Salem State University","Salem",0,0
"4276",1.7,5,"Bus Lafayette @ Leavitt St","Salem",0,0
"4277",13.3,19.9,"Bus High St @ Johnson Ave","Medford",0,0
"4278",6.8,13.6,"Bus High St @ Harvard Ave","Medford",0,0
"4279",25.8,24.1,"Bus River St @ Walter St","Boston",0,0
"4280",33.6,30.3,"Bus River St @ Maida Terr","Boston",0,0
"4281",16.2,13.4,"Bus River St @ Holmfield Ave","Boston",0,0
"4282",3.2,7,"Bus River St @ Tesla St","Boston",0,0
"4283",11.1,11.7,"Bus River St @ Violante St","Boston",0,0
"4284",4.7,4.1,"Bus Fairmount Ave opp Pierce St","Boston",0,0
"4285",2.6,3.6,"Bus Summit St @ Neponset Ave","Boston",0,0
"4286",45.2,41,"Bus Cummins Hwy @ American Legion Hwy","Boston",0,0
"4287",154.4,152.1,"Bus Cummins Hwy @ Fairway St","Boston",0,0
"4288",25.3,30.6,"Bus Cummins Hwy @ Regis Rd","Boston",0,0
"4289",212.7,207.3,"Bus Hyde Park Ave @ Milton St","Boston",0,0
"4290",143.5,135.8,"Bus Hyde Park Ave @ Florian St","Boston",0,0
"4291",39.6,27.6,"Bus Hyde Park Ave @ Metropolitan Ave","Boston",0,0
"4292",13,52,"Bus 950 American Legion Hwy","Boston",0,0
"4293",1642.1,1553.1,"Bus Otis St @ Summer St","Boston",0.2,0.2
"4294",198.9,181.8,"Bus Chauncy St @ Summer St","Boston",0,0
"4295",1.3,2.9,"Bus Congress St @ Franklin St","Boston",0,0
"4296",0,0.2,"Bus Beach Rd @ Surfside Rd","Lynn",0,0
"4297",9.6,7,"Bus Flash Rd @ Castle Rd","Nahant",0,0
"4298",0.2,0.2,"Bus Washington St @ Richards St","Dedham",0,0
"4299",0.2,0,"Bus Nahant Rd opp Greenlawn Cemetery","Nahant",0,0
"4300",307.3,326,"Bus Market St @ Commuter Rail","Lynn",0,0
"4301",0,0,"Bus Broadway @ Mayfair St","Lynn",0,0
"4302",0.1,0.1,"Bus 323 Walnut St","Saugus",0,0
"4303",0,0,"Bus Walnut St @ Sterling St","Lynn",0,0
"4304",4,3.9,"Bus Garfield Ave @ Castle Rising Ct","Lynn",0,0
"4305",0.5,0.5,"Bus 26 Cambridge St @ Cafe Escadrille","Burlington",0,0
"4306",0.3,0.5,"Bus Cambridge St opp Terry Ave","Burlington",0,0
"4307",14.3,12.7,"Bus 325 Boylston St","Newton",0,0
"4308",75.6,72.8,"Bus 280 Boylston St","Newton",0,0
"4309",1.8,2.9,"Bus Wyman St @ Winter St","Waltham",0,0
"4310",670.9,617,"Bus Terminal A","Boston",0.1,0.1
"4311",617.9,619.3,"Bus Terminal B Stop 2 - Arrivals Level","Boston",0.1,0.1
"4312",717.9,705.7,"Bus Terminal C - Arrivals Level","Boston",0.1,0.1
"4313",495,496.9,"Bus Terminal E - Arrivals Level","Boston",0.1,0.1
"4314",206.4,178.8,"Bus Congress St @ World Trade Center Sta","Boston",0,0
"4315",0,0,"Bus Dodge St @ Enon St","Beverly",0,0
"4316",0,0.2,"Bus Opp 22 Enon St","Beverly",0,0
"4317",0.7,0.9,"Bus Enon St @ Lakeview Ave","Beverly",0,0
"4318",0,0,"Bus Winter St @ Bridge St","Salem",0,0
"4319",0,0,"Bus Hawthorne Blvd @ Essex St","Salem",0,0
"4320",3.8,2.1,"Bus Hawthorne Blvd @ Derby St","Salem",0,0
"4321",2.2,2.6,"Bus Hawthorne Blvd @ Washington Sq S","Salem",0,0
"4322",2.1,1.4,"Bus Winter St @ Bridge St","Salem",0,0
"4323",0.1,0.7,"Bus Cabot St @ Stone St","Beverly",0,0
"4324",1.6,0,"Bus Cabot St @ Essex St","Beverly",0,0
"4325",1.1,2.5,"Bus Boston St opp Ford St","Lynn",0,0
"4326",3.6,3.8,"Bus Boston St @ Ford St","Lynn",0,0
"4327",2.1,1.9,"Bus Chestnut St opp Peach St","Lynn",0,0
"4328",0,0,"Bus Lynnfield St @ St Mary Cemetery","Lynn",0,0
"4329",16.5,18.7,"Bus Lynnfield St @ Union Hospital","Lynn",0,0
"4331",17.7,29.7,"Bus Goodridge St @ Memorial Pk Ave","Lynn",0,0
"4332",52.5,48.3,"Bus Seaver St opp Maple St","Boston",0,0
"4333",69.1,81.7,"Bus Seaver St opp Elm Hill Ave","Boston",0,0
"4334",109.6,109.9,"Bus Seaver St opp Humboldt Ave","Boston",0,0
"4335",7.4,8.5,"Bus Salem St @ Cutler Hwy","Revere",0,0
"4336",58.7,73.2,"Bus Seaver St opp Harold St","Boston",0,0
"4337",0.4,1.4,"Bus Salem St opp Franklin","Revere",0,0
"4338",1.3,2.4,"Bus Lincoln Ave @ Charlotte Rd","Saugus",0,0
"4339",4.3,2.1,"Bus Summer St opp Raddin Grove Ave","Lynn",0,0
"4340",1,6.4,"Bus Central Ave @ Kennedy Dr","Malden",0,0
"4341",10.7,17.5,"Bus Central Ave @ Kennedy Dr","Malden",0,0
"4342",0,0,"Bus Essex St opp School St","Saugus",0,0
"4343",0,0,"Bus 56 Main St","Saugus",0,0
"4344",1.6,1.1,"Bus Washington St @ Lowell Ave","Newton",0,0
"4345",0.2,0.2,"Bus Lexington St @ Laurel St","Belmont",0,0
"4346",11.5,12.1,"Bus 1045 Trapelo Rd","Waltham",0,0
"4347",4.1,3.6,"Bus Crescent St @ Moody St","Waltham",0,0
